,STATION,LATITUDE,LONGITUDE
0,71504099999.csv,53.216666599999996,-113.9
0,71505099999.csv,60.76666659999999,-137.58333330000002
0,71506099999.csv,66.9833333,-136.2166666
0,71507099999.csv,57.25,-117.28333329999998
0,71508099999.csv,43.6666666,-79.4
0,71509099999.csv,49.6833333,-112.75
0,71510099999.csv,51.566666600000005,-107.9166666
0,71511099999.csv,51.6666666,-105.4
0,71512099999.csv,50.2666666,-64.2166666
0,71513099999.csv,50.1833333,-61.783333299999995
0,71514099999.csv,50.4333333,-104.6666666
0,71515099999.csv,50.55,-103.65
0,71516099999.csv,49.05,-105.48333329999998
0,71517099999.csv,49.566666600000005,-113.05
0,71518099999.csv,50.1833333,-112.43333329999999
0,71519099999.csv,49.8666667,-111.38333300000001
0,71520099999.csv,51.533333299999995,-71.1166666
0,71521099999.csv,50.65,-70.5166666
0,71522099999.csv,49.8333333,-71.1666666
0,71523099999.csv,49.2666666,-73.35
0,71524099999.csv,45.8,-73.4333333
0,71525099999.csv,49.9166666,-110.9166666
0,71526099999.csv,51.033333299999995,-113.28333329999998
0,71527099999.csv,49.831666999999996,-92.744167
0,71528099999.csv,49.9,-112.73333329999998
0,71529099999.csv,62.4166666,-110.6666666
0,71532099999.csv,44.9666666,-79.3
0,71533099999.csv,52.38333,-126.75
0,71534099999.csv,44.25,-79.91666670000001
0,71535099999.csv,49.8,-112.03333329999998
0,71536099999.csv,49.4833333,-112.68333329999999
0,71537099999.csv,50.82,-112.05
0,71538099999.csv,42.275556,-82.955556
0,71539099999.csv,50.316666600000005,-105.55
0,71540099999.csv,52.3,-114.48333329999998
0,71541099999.csv,55.9,-117.1166666
0,71542099999.csv,58.1666666,-116.33333329999999
0,71543099999.csv,55.4166666,-119.25
0,71544099999.csv,54.0,-113.4666666
0,71545099999.csv,53.9833333,-112.8666666
0,71546099999.csv,55.76666659999999,-118.6666666
0,71547099999.csv,56.0666666,-119.33333329999999
0,71548099999.csv,54.26666659999999,-111.45
0,71549099999.csv,54.283333299999995,-113.5166666
0,71550099999.csv,51.1,-100.05
0,71551099999.csv,51.4833333,-107.05
0,71552099999.csv,50.7,-96.56666659999999
0,71553099999.csv,51.1833333,-101.3666666
0,71554099999.csv,48.5166666,-68.4666666
0,71555099999.csv,50.1833333,-113.88333329999999
0,71556099999.csv,51.4166666,-105.25
0,71557099999.csv,50.1,-120.7666666
0,71558099999.csv,51.3833333,-56.1
0,71559099999.csv,49.2166666,-102.9666666
0,71560099999.csv,49.0,-97.2333333
0,71564099999.csv,49.1833333,-98.08333329999999
0,71565099999.csv,52.55,-114.47
0,71566099999.csv,53.43,-114.72
0,71567099999.csv,53.95,-110.58
0,71568099999.csv,50.45,-125.98299999999999
0,71569099999.csv,50.2,-104.7
0,71570099999.csv,50.5222222,-95.9772222
0,71571099999.csv,55.6833333,-119.23333329999998
0,71572099999.csv,56.033333299999995,-96.5
0,71573099999.csv,42.8666666,-80.55
0,71574099999.csv,47.629723,-65.738889
0,71575099999.csv,64.23,-76.53
0,71576099999.csv,72.7,-77.95
0,71577099999.csv,50.6166666,-96.9666666
0,71579099999.csv,49.8833333,-97.1333333
0,71580099999.csv,69.5333333,-93.56666659999999
0,71581099999.csv,45.533333299999995,-78.2666666
0,71582099999.csv,52.1833333,-128.15
0,71584099999.csv,50.2666666,-63.6
0,71585099999.csv,56.65,-111.2166666
0,71586099999.csv,55.15,-105.2666666
0,71587099999.csv,53.0666666,-93.35
0,71588099999.csv,49.566666600000005,-57.866666599999995
0,71589099999.csv,48.55,-53.966666599999996
0,71590099999.csv,47.42,-68.32
0,71590199999.csv,44.98,-62.48
0,71591099999.csv,44.6,-63.53
0,71592099999.csv,73.0,-85.0166666
0,71592599999.csv,73.0,-85.0333333
0,71597099999.csv,68.63555600000001,-95.849722
0,71597199999.csv,46.55,-61.05
0,71598099999.csv,47.8,-64.83333329999999
0,71599099999.csv,44.4166666,-65.2
0,71600099999.csv,43.9166666,-60.0
0,71601099999.csv,44.639721,-63.499444
0,71601599999.csv,44.63,-63.52
0,71603099999.csv,43.826944,-66.08805600000001
0,71604099999.csv,46.816666600000005,-60.6666666
0,71605099999.csv,49.5166666,-123.48333329999998
0,71607099999.csv,45.2166666,-67.25
0,71608099999.csv,49.1833333,-123.18333329999999
0,71609099999.csv,45.316666600000005,-65.8833333
0,71610099999.csv,45.438611,-71.691389
0,71611099999.csv,45.3666666,-71.81666659999999
0,71612099999.csv,45.5,-73.56666659999999
0,71614099999.csv,45.1666666,-73.6666666
0,71616099999.csv,46.3,-72.05
0,71617099999.csv,48.4166666,-71.1333333
0,71618099999.csv,58.739167,-94.065
0,71619099999.csv,48.0,-65.31666659999999
0,71620099999.csv,44.225277,-76.596944
0,71621099999.csv,44.1166666,-77.5333333
0,71622099999.csv,43.033333299999995,-81.15
0,71623099999.csv,43.035556,-81.153889
0,71624099999.csv,43.677223,-79.630556
0,71625099999.csv,45.952221,-77.319168
0,71627094792.csv,45.46667,-73.75
0,71627899999.csv,55.283333299999995,-77.75
0,71627999999.csv,45.521694000000004,-75.56358900000001
0,71628099999.csv,45.3225,-75.669167
0,71629099999.csv,72.0166666,-94.2
0,71630099999.csv,44.974722,-79.303333
0,71631099999.csv,43.9833333,-80.75
0,71632099999.csv,56.85,-101.06666659999999
0,71633099999.csv,44.75,-81.1
0,71634099999.csv,47.4333333,-65.58333329999999
0,71636099999.csv,54.1305556,-111.6775
0,71637099999.csv,53.4166666,-111.73333329999998
0,71638099999.csv,49.45,-123.7
0,71639099999.csv,43.8666666,-79.3666666
0,71640099999.csv,47.7166666,-84.81666659999999
0,71642099999.csv,47.82,-83.34666700000001
0,71644099999.csv,49.9333333,-119.4
0,71660099999.csv,49.6166666,-115.78333329999998
0,71663099999.csv,53.1333333,-109.4
0,71665099999.csv,56.55,-61.68
0,71666099999.csv,46.42,-64.77
0,71667099999.csv,48.37,-89.32
0,71668099999.csv,45.92,-66.6
0,71669099999.csv,50.3666666,-114.4166666
0,71670099999.csv,46.77,-65.0
0,71671099999.csv,45.07,-64.48
0,71672099999.csv,44.35,-78.3
0,71673099999.csv,52.75,-112.85
0,71674099999.csv,52.55,-112.1166666
0,71675099999.csv,53.8333333,-89.8666667
0,71678099999.csv,53.4333333,-91.7666666
0,71679099999.csv,53.77,-125.98
0,71680099999.csv,63.6,-113.85
0,71681099999.csv,50.7,-121.2666666
0,71682099999.csv,61.116666599999995,-122.85
0,71683099999.csv,68.75,-133.5
0,71684099999.csv,47.7,-79.85
0,71686099999.csv,58.4166666,-130.03333329999998
0,71687099999.csv,50.1333333,-122.95
0,71688099999.csv,50.15,-123.1166666
0,71689099999.csv,56.65,-111.2166666
0,71690099999.csv,55.35,-118.4
0,71691099999.csv,49.1333333,-68.2
0,71692099999.csv,47.3333333,-54.5833333
0,71694099999.csv,45.1333333,-79.4
0,71695099999.csv,53.966666700000005,-101.1
0,71696099999.csv,58.72,-94.07
0,71697099999.csv,43.922779,-78.895
0,71697199999.csv,52.2,-87.93
0,71699099999.csv,45.066666600000005,-66.45
0,71700099999.csv,45.8666666,-66.5333333
0,71701099999.csv,45.8333333,-66.4333333
0,71702099999.csv,46.4333333,-63.8333333
0,71704099999.csv,43.0,-82.31666659999999
0,71705099999.csv,46.112221000000005,-64.678611
0,71706099999.csv,46.283333299999995,-63.1333333
0,71707099999.csv,46.1666666,-60.05
0,71708099999.csv,46.791111,-71.393333
0,71709099999.csv,47.4166666,-61.783333299999995
0,71710099999.csv,47.4166666,-61.76666659999999
0,71712099999.csv,45.1166666,-74.2833333
0,71713099999.csv,47.35,-70.0166666
0,71714099999.csv,46.783333299999995,-71.3833333
0,71715099999.csv,47.8,-69.5333333
0,71716099999.csv,46.9,-71.5
0,71718099999.csv,48.6,-68.2166666
0,71719099999.csv,48.0166666,-64.5
0,71720099999.csv,49.8333333,-124.48333329999998
0,71721099999.csv,46.2666666,-76.0
0,71723099999.csv,46.2166666,-72.65
0,71724099999.csv,46.35,-72.5
0,71725099999.csv,48.053333,-77.78277800000001
0,71725599999.csv,48.206111,-78.83555600000001
0,71726099999.csv,47.9166666,-74.6166666
0,71727099999.csv,48.330555,-70.996391
0,71728099999.csv,48.5166666,-72.2666666
0,71730099999.csv,46.625,-80.798889
0,71731099999.csv,46.363611,-79.42277800000001
0,71732099999.csv,46.7166666,-79.1
0,71733099999.csv,46.633333,-80.8
0,71734099999.csv,48.2333333,-79.0333333
0,71736099999.csv,49.5166666,-114.0
0,71736599999.csv,49.65,-93.7166666
0,71736699999.csv,49.4666666,-94.7666666
0,71736799999.csv,46.3666666,-60.9833333
0,71737099999.csv,46.816666600000005,-74.1
0,71738099999.csv,47.966667,-84.78666700000001
0,71738699999.csv,48.9333333,-57.9166666
0,71739099999.csv,48.569721,-81.376667
0,71741099999.csv,50.7,-120.45
0,71742099999.csv,48.93,-54.57
0,71743099999.csv,57.92,-72.98
0,71744099999.csv,47.0166666,-65.4666666
0,71746099999.csv,43.0,-82.3
0,71747099999.csv,48.75,-91.6166666
0,71748099999.csv,50.6333333,-97.05
0,71749099999.csv,48.3666666,-89.33333329999999
0,71750054802.csv,48.583,-86.3
0,71751099999.csv,48.3666666,-89.1166666
0,71752099999.csv,42.97,-79.33
0,71753099999.csv,45.23,-63.05
0,71754099999.csv,52.77,-108.25
0,71755099999.csv,53.43,-91.77
0,71756099999.csv,50.1,-122.93333329999999
0,71758099999.csv,46.17,-60.05
0,71761099999.csv,54.1333333,-111.9166666
0,71765099999.csv,50.2166666,-121.58333329999999
0,71766099999.csv,49.3333333,-124.4
0,71767099999.csv,45.2333333,-81.6333333
0,71768099999.csv,49.566666600000005,-119.65
0,71769099999.csv,49.35,-124.15
0,71770099999.csv,49.0833333,-116.5
0,71771099999.csv,53.033333299999995,-131.6
0,71772099999.csv,49.2166666,-123.8
0,71773099999.csv,60.716666599999996,-135.08333330000002
0,71774099999.csv,48.566666600000005,-123.5166666
0,71775099999.csv,49.2,-122.68333329999999
0,71776099999.csv,49.4833333,-117.3
0,71777099999.csv,50.3,-122.73333329999998
0,71778099999.csv,48.3,-123.53333329999998
0,71779099999.csv,53.033333299999995,-122.5
0,71780099999.csv,48.3833333,-123.9166666
0,71781099999.csv,49.4833333,-124.43333329999999
0,71782099999.csv,49.75,-114.88333329999999
0,71783099999.csv,48.45,-123.3
0,71784099999.csv,49.35,-123.2
0,71785099999.csv,49.0166666,-122.7666666
0,71786099999.csv,51.45,-116.35
0,71787099999.csv,45.7,-65.1666666
0,71788099999.csv,49.8666666,-111.73333329999998
0,71789099999.csv,49.783333299999995,-113.38333329999999
0,71791099999.csv,53.0666666,-110.6166666
0,71792099999.csv,52.1166666,-112.1666666
0,71793099999.csv,51.783333299999995,-111.2166666
0,71794099999.csv,52.5666666,-110.78333329999998
0,71795099999.csv,49.9833333,-110.2666666
0,71796099999.csv,52.283333299999995,-111.1
0,71797099999.csv,53.35,-110.4166666
0,71798099999.csv,48.43,-123.43
0,71799099999.csv,48.646944,-123.42583300000001
0,71800099999.csv,46.65,-53.0666666
0,71801099999.csv,47.61861,-52.75194499999999
0,71803099999.csv,48.936944,-54.568056000000006
0,71805099999.csv,46.762664,-56.17553100000001
0,71807099999.csv,47.3,-53.9833333
0,71808099999.csv,51.45,-57.1833333
0,71809099999.csv,49.2166666,-57.4
0,71810099999.csv,49.8333333,-64.2833333
0,71811099999.csv,50.2166666,-66.2666666
0,71813099999.csv,50.1833333,-61.8
0,71814099999.csv,50.45,-59.6333333
0,71815099999.csv,48.533333299999995,-58.55
0,71816099999.csv,53.3166666,-60.4166666
0,71817099999.csv,52.3,-55.8333333
0,71818099999.csv,53.716666599999996,-57.033333299999995
0,71819099999.csv,51.4,-56.0666666
0,71820099999.csv,44.2166666,-76.6
0,71821099999.csv,49.75,-77.8
0,71822099999.csv,49.771944,-74.528056
0,71823099999.csv,53.75,-73.6833333
0,71824099999.csv,49.816666600000005,-74.9666666
0,71825099999.csv,52.921943999999996,-66.86444399999999
0,71826099999.csv,66.15,-65.7166666
0,71827099999.csv,53.625278,-77.704167
0,71828099999.csv,54.8,-66.8
0,71829099999.csv,49.25,-68.1333333
0,71831099999.csv,49.413889000000005,-82.4675
0,71832099999.csv,49.7333333,-84.15
0,71833099999.csv,43.55,-80.2166666
0,71834099999.csv,49.778332,-86.93944499999999
0,71835099999.csv,51.45,-90.2166666
0,71836099999.csv,51.283333299999995,-80.6
0,71837099999.csv,49.3666666,-113.1166666
0,71839099999.csv,49.3,-113.3666666
0,71840099999.csv,49.4,-98.31666659999999
0,71841099999.csv,50.283333299999995,-88.9
0,71842099999.csv,50.1166666,-91.9
0,71842899999.csv,52.35,-97.0333333
0,71842999999.csv,63.3333333,-90.7166667
0,71843199999.csv,61.5833333,-71.9333333
0,71843299999.csv,60.818611,-78.148611
0,71843399999.csv,59.29667,-69.98339
0,71843499999.csv,62.42,-110.67
0,71843599999.csv,58.716666700000005,-65.9833333
0,71843699999.csv,53.0166667,-78.83333329999999
0,71843799999.csv,64.1166667,-117.36666670000001
0,71844299999.csv,62.17916700000001,-75.666944
0,71844399999.csv,52.2333333,-78.5166667
0,71845099999.csv,51.45,-90.2
0,71846099999.csv,52.1833333,-87.9333333
0,71848099999.csv,50.3,-112.866666
0,71849099999.csv,49.9166666,-97.2333333
0,71850099999.csv,49.783333299999995,-94.3666666
0,71851099999.csv,49.903056,-98.273889
0,71851599999.csv,49.9,-98.2666666
0,71852099999.csv,49.910036,-97.239886
0,71854099999.csv,51.066944,-93.793056
0,71857099999.csv,53.65,-110.06666659999999
0,71858099999.csv,53.1833333,-99.2666666
0,71860099999.csv,51.1,-114.3666666
0,71861099999.csv,50.368055600000005,-102.570833
0,71862099999.csv,49.2166666,-102.9666666
0,71863099999.csv,50.4333333,-104.6666666
0,71864099999.csv,50.330278,-105.55916699999999
0,71865099999.csv,51.7666666,-104.2
0,71866099999.csv,52.1666666,-106.7
0,71867099999.csv,53.966666599999996,-101.1
0,71868099999.csv,52.8166666,-102.31666659999999
0,71869099999.csv,53.214167,-105.67277800000001
0,71871099999.csv,53.309166000000005,-110.0725
0,71872099999.csv,81.1666666,-91.81666659999999
0,71874099999.csv,66.83333329999999,-108.0166666
0,71876099999.csv,52.769167,-108.24361
0,71877099999.csv,51.113888,-114.020278
0,71878099999.csv,52.1833333,-113.9
0,71879499999.csv,49.75,-114.88
0,71880099999.csv,49.6166666,-115.78333329999998
0,71881099999.csv,53.578888,-116.465
0,71882099999.csv,50.9666666,-118.18333329999999
0,71883099999.csv,52.116667,-119.28333300000001
0,71883499999.csv,52.13,-119.28
0,71884099999.csv,49.296389000000005,-117.6325
0,71885099999.csv,49.3333333,-113.5166666
0,71886099999.csv,51.2666666,-102.4666666
0,71886499999.csv,49.468056,-120.511389
0,71887099999.csv,50.702222,-120.44444399999999
0,71888099999.csv,53.1833333,-111.73333329999998
0,71889099999.csv,49.463056,-119.602222
0,71890099999.csv,49.052333000000004,-123.870167
0,71891099999.csv,50.23,-121.58
0,71892099999.csv,49.193889,-123.184444
0,71893099999.csv,49.710833,-124.88666699999999
0,71893699999.csv,49.950832,-125.27083300000001
0,71894099999.csv,49.3833333,-126.55
0,71895099999.csv,52.966666599999996,-113.43333329999999
0,71896099999.csv,53.889444,-122.67888899999998
0,71896499999.csv,51.4833333,-78.75
0,71898099999.csv,54.283333299999995,-130.45
0,71899025343.csv,54.25,-133.05
0,71900099999.csv,55.45,-60.216666599999996
0,71902099999.csv,56.55,-61.6833333
0,71903099999.csv,54.25,-133.05
0,71903599999.csv,61.046389000000005,-69.617778
0,71904099999.csv,51.9333333,-113.58333329999999
0,71904399999.csv,60.033333299999995,-70.0
0,71905099999.csv,45.6833333,-74.0333333
0,71905399999.csv,56.533333299999995,-76.5166667
0,71906099999.csv,58.1,-68.4166666
0,71906499999.csv,58.6666667,-69.95
0,71907099999.csv,58.466666599999996,-78.08333329999999
0,71907499999.csv,62.417333,-77.925278
0,71907799999.csv,60.05055600000001,-77.28694399999999
0,71909099999.csv,63.75639,-68.555832
0,71909499999.csv,62.85,-69.8833333
0,71910099999.csv,64.2333333,-76.5333333
0,71910499999.csv,56.533,-79.25
0,71911099999.csv,68.81666659999999,-93.4333333
0,71912099999.csv,56.35,-94.7166666
0,71914099999.csv,48.7666666,-123.1166666
0,71914599999.csv,69.546667,-93.576667
0,71915099999.csv,64.193333,-83.359444
0,71916099999.csv,73.2333333,-119.53333329999998
0,71917099999.csv,79.9833333,-85.9333333
0,71918099999.csv,68.4333333,-89.716667
0,71919499999.csv,68.534444,-89.80805600000001
0,71920099999.csv,43.45,-65.4666666
0,71922099999.csv,55.15139,-105.261944
0,71923099999.csv,61.116666599999995,-100.8833333
0,71924099999.csv,74.716944,-94.969444
0,71924699999.csv,76.41666670000001,-82.9
0,71925099999.csv,69.10805500000001,-105.138333
0,71926099999.csv,64.298889,-96.07777800000001
0,71927099999.csv,48.816666600000005,-123.7166666
0,71928099999.csv,52.4166666,-114.9
0,71930099999.csv,54.15,-115.78333329999998
0,71931099999.csv,49.1,-53.5666666
0,71933099999.csv,54.45,-124.28333329999998
0,71934099999.csv,60.020278000000005,-111.96194399999999
0,71935099999.csv,60.8333333,-115.78333329999998
0,71936099999.csv,62.462778,-114.440278
0,71938099999.csv,67.81666700000001,-115.14388899999999
0,71940099999.csv,55.179722,-118.885
0,71943099999.csv,56.23805600000001,-120.740278
0,71944099999.csv,55.3,-123.13333329999999
0,71945099999.csv,58.8333333,-122.6
0,71945599999.csv,47.5166666,-52.9833333
0,71946099999.csv,61.760277,-121.236667
0,71946599999.csv,63.209444,-123.43666699999999
0,71947099999.csv,49.761666999999996,-77.802778
0,71948027202.csv,70.16667,-124.68333
0,71948599999.csv,69.361111,-124.05861000000002
0,71949099999.csv,62.2333333,-133.35
0,71949399999.csv,62.2075,-133.375833
0,71949499999.csv,70.763056,-117.805833
0,71950099999.csv,54.824721999999994,-127.182778
0,71951099999.csv,54.46850799999999,-128.57621899999998
0,71952025272.csv,54.38333000000001,-125.95
0,71953099999.csv,60.116389,-128.8225
0,71954026394.csv,69.45,-133.0
0,71955099999.csv,55.933333999999995,-129.98333300000002
0,71956099999.csv,45.8833333,-82.56666659999999
0,71957099999.csv,68.304167,-133.482778
0,71957499999.csv,67.4075,-134.860556
0,71957599999.csv,68.223333,-135.005833
0,71957699999.csv,64.91666670000001,-125.56666670000001
0,71959099999.csv,46.6333333,-60.9333333
0,71959599999.csv,69.433334,-133.026389
0,71960099999.csv,69.6,-130.9
0,71962099999.csv,48.65,-93.4333333
0,71963099999.csv,63.6,-105.13333329999999
0,71964099999.csv,60.709553,-135.06726899999998
0,71965099999.csv,63.616389,-135.868333
0,71966099999.csv,64.043056,-139.127778
0,71966499999.csv,64.05,-139.13
0,71966599999.csv,67.57055600000001,-139.839167
0,71967099999.csv,45.816666600000005,-72.5333333
0,71967599999.csv,62.4166667,-140.8666667
0,71968099999.csv,68.95,-137.22
0,71970099999.csv,54.1333333,-108.5166666
0,71971099999.csv,76.4166666,-82.9
0,71972099999.csv,61.58,-64.65
0,71973099999.csv,48.9333333,-57.9166666
0,71974099999.csv,74.13,-119.98
0,71975099999.csv,64.95,-63.58
0,71976099999.csv,61.3,-73.6666666
0,71977099999.csv,68.8,-140.85
0,71978099999.csv,69.15,-140.15
0,71979099999.csv,53.8,-118.45
0,71980099999.csv,61.95,-127.2
0,71981099999.csv,50.5,-114.0
0,71982099999.csv,50.7,-114.15
0,71983099999.csv,75.3666666,-105.7166666
0,71984099999.csv,69.35,-124.06666659999999
0,71985099999.csv,69.4333333,-133.0166666
0,71986099999.csv,50.8,-111.0
0,71987099999.csv,47.05,-63.9833333
0,71988099999.csv,44.283333299999995,-66.35
0,71989099999.csv,76.2333333,-119.33333329999999
0,71990099999.csv,63.25,-130.03333329999998
0,71999099999.csv,50.6833333,-121.93333329999999
0,72011053983.csv,30.783609999999996,-98.66194
0,72011354829.csv,42.54306,-83.17806
0,72012063837.csv,32.21667,-80.7
0,72013704867.csv,41.42528,-88.41861
0,72015103049.csv,30.383329999999997,-103.68333
0,72016900116.csv,38.583,-91.0
0,72017063851.csv,37.185829999999996,-88.75056
0,72017199999.csv,35.214458,-89.043361
0,72017253996.csv,34.54528,-94.2025
0,72017553919.csv,33.6361,-91.7556
0,72019300117.csv,40.747,-122.92200000000001
0,72019854813.csv,46.41667,-86.65
0,72020200118.csv,45.417,-123.81700000000001
0,72025400119.csv,46.683,-122.98299999999999
0,72025763835.csv,31.39694,-84.89528
0,72025804997.csv,46.61889,-93.30972
0,72026153976.csv,33.17528,-97.82833000000001
0,72026363834.csv,34.095,-82.81583
0,72026563833.csv,32.91472,-85.96278000000001
0,72026654809.csv,41.27472,-85.84
0,72026723224.csv,38.95472,-121.08193999999999
0,72026853882.csv,30.98333,-84.63333
0,72026912982.csv,27.206670000000003,-98.12111
0,72027103044.csv,32.2125,-101.52139
0,72027294282.csv,48.46667,-122.41667
0,72027312981.csv,28.973059999999997,-95.86333
0,72027493799.csv,34.27278,-78.71472
0,72027504872.csv,41.73583,-83.65528
0,72027612983.csv,26.441940000000002,-98.12944
0,72027763843.csv,35.255559999999996,-81.60110999999999
0,72027803704.csv,36.68667,-77.48278
0,72027903705.csv,34.60167,-78.57806
0,72028203736.csv,36.01833,-75.67139
0,72028304927.csv,43.67667,-92.17971999999999
0,72028404877.csv,42.57444,-84.81139
0,72028503734.csv,37.52111,-76.76472
0,72028653977.csv,32.44444,-97.81694
0,72028753967.csv,33.71417,-96.67361
0,72028803711.csv,36.36139,-78.52889
0,72028963836.csv,33.529720000000005,-82.51639
0,72029153970.csv,32.74694,-96.53056
0,72029304989.csv,42.45333,-91.9475
0,72029453898.csv,33.779720000000005,-82.81639
0,72029553972.csv,32.08361,-97.09722
0,72029653945.csv,30.885559999999998,-94.03472
0,72029703730.csv,37.23917,-76.71611
0,72029853971.csv,31.86944,-95.2175
0,72029953966.csv,32.456109999999995,-96.9125
0,72030163846.csv,32.645559999999996,-81.59639
0,72030353973.csv,30.871940000000002,-96.62222
0,72030464752.csv,40.1,-75.26666999999999
0,72030553964.csv,33.25444,-97.58055999999999
0,72030653879.csv,38.959720000000004,-94.37139
0,72030763804.csv,34.86139,-86.55722
0,72030804992.csv,41.19611,-96.11194
0,72030904947.csv,40.946670000000005,-91.51111
0,72031153962.csv,33.09556,-94.96139000000001
0,72031204964.csv,41.4,-92.94583
0,72031303052.csv,35.61306,-100.99639
0,72031493983.csv,31.77972,-95.70639
0,72031503045.csv,36.41389,-100.74972
0,72031612984.csv,27.778609999999997,-97.69055999999999
0,72031703735.csv,38.39806,-77.45555999999999
0,72031853965.csv,33.11,-98.55528000000001
0,72031963841.csv,39.01611,-87.64972
0,72032053981.csv,32.35389,-97.43389
0,72032104893.csv,45.65361,-84.51916999999999
0,72032204129.csv,48.299440000000004,-116.56
0,72032393947.csv,30.24333,-98.90972
0,72032464753.csv,40.43528,-75.38194
0,72032604981.csv,42.21861,-92.02583
0,72032704995.csv,44.89222,-91.86778000000001
0,72032863832.csv,39.00028,-80.27389000000001
0,72033063853.csv,38.60667,-87.72667
0,72033199999.csv,36.225861,-90.036642
0,72033353175.csv,33.89765,-117.60243
0,72033493764.csv,39.16667,-77.16667
0,72033900121.csv,32.15,-111.167
0,72034054818.csv,44.62556,-86.20083000000001
0,72034253947.csv,35.86444,-98.42056
0,72034354852.csv,44.33333,-89.01971999999999
0,72034454920.csv,42.73167,-95.55583
0,72034594086.csv,42.795559999999995,-109.80694
0,72034653991.csv,30.75028,-92.68833000000001
0,72034763877.csv,33.59778,-83.13889
0,72034863886.csv,33.15417,-83.24056
0,72035154919.csv,41.22611,-92.49083
0,72035363875.csv,36.61056,-83.7375
0,72035463901.csv,34.698609999999995,-99.33806
0,72035503732.csv,39.6,-78.76666999999999
0,72035613999.csv,35.538270000000004,-98.93278000000001
0,72035753993.csv,35.95,-96.77306
0,72035853999.csv,35.47278,-98.00583
0,72036163870.csv,31.0425,-86.31166999999999
0,72036263874.csv,31.84556,-86.61083
0,72036363872.csv,31.951390000000004,-85.12889
0,72036524267.csv,42.07444,-124.29
0,72036754927.csv,45.37222,-94.74611
0,72036854924.csv,43.986670000000004,-95.7825
0,72036904135.csv,43.7425,-111.0975
0,72037154850.csv,41.959720000000004,-85.59333000000001
0,72037392824.csv,28.00028,-82.16417
0,72037492825.csv,27.91556,-82.44917
0,72037554844.csv,46.007220000000004,-83.74278000000001
0,72037663880.csv,34.22917,-86.25583
0,72037713917.csv,35.63333,-91.16667
0,72037800122.csv,41.033,-80.417
0,72037963882.csv,36.85528,-84.85611
0,72038163885.csv,30.29056,-87.67166999999999
0,72038200123.csv,63.49,-162.11
0,72038353847.csv,30.70444,-87.02306
0,72038400124.csv,38.967,-76.333
0,72038500419.csv,39.8,-105.766
0,72038600125.csv,45.117,-95.133
0,72038800469.csv,47.10391,-122.28719
0,72039100127.csv,28.35,-97.71700000000001
0,72039200128.csv,31.055999999999997,-82.76700000000001
0,72039300129.csv,34.85,-102.333
0,72039400428.csv,34.0998,-93.066
0,72039500130.csv,28.95,-98.51700000000001
0,72039700131.csv,39.217,-82.23299999999999
0,72040100133.csv,35.6,-92.45
0,72040400134.csv,33.85,-98.48299999999999
0,72040500436.csv,41.41167,-96.10861
0,72040600135.csv,38.15,-122.55
0,72040700462.csv,39.9275,-74.2923
0,72040800136.csv,39.983000000000004,-75.867
0,72040999999.csv,34.85,-83.9833333
0,72041100137.csv,36.422,-105.29
0,72041254943.csv,41.828,-94.15983
0,72041300138.csv,34.266999999999996,-87.6
0,72041400139.csv,40.333,-82.51700000000001
0,72041500140.csv,43.433,-86.0
0,72041799999.csv,37.5833333,-101.7333333
0,72042203037.csv,39.4275,-101.04639
0,72042599999.csv,37.163081,-101.37052800000001
0,72042600141.csv,37.158,-95.77799999999999
0,72043600142.csv,37.45,-94.73299999999999
0,72043700143.csv,39.766999999999996,-101.8
0,72044700437.csv,36.66458,-88.37276999999999
0,72044800144.csv,37.578,-84.77
0,72044999999.csv,38.5545,-82.737999
0,72045199999.csv,37.686,-85.925028
0,72045299999.csv,38.541806,-83.74338900000001
0,72045500145.csv,37.633,-84.333
0,72045600146.csv,38.067,-83.98299999999999
0,72045800476.csv,37.751020000000004,-82.63669
0,72046499999.csv,37.561764000000004,-82.566389
0,72046599999.csv,36.8,-84.2
0,72046700148.csv,30.816999999999997,-89.867
0,72046800466.csv,30.55838,-92.09938000000001
0,72047600455.csv,39.725159999999995,-91.44386
0,72047899999.csv,38.611022,-94.34213100000001
0,72047900149.csv,36.9,-94.01700000000001
0,72048199999.csv,36.600558,-89.992203
0,72048399999.csv,39.095756,-93.202878
0,72048499999.csv,39.157513,-91.818268
0,72048899999.csv,36.898889000000004,-89.56175
0,72049100150.csv,46.217,-97.633
0,72049200151.csv,44.567,-72.017
0,72049354758.csv,44.88333,-72.23333000000001
0,72049400152.csv,44.933,-73.1
0,72049800153.csv,37.4,-77.517
0,72049900154.csv,36.783,-76.45
0,72050100155.csv,37.85,-76.883
0,72050499999.csv,33.569917,-86.05085600000001
0,72050500156.csv,33.902,-87.314
0,72050799999.csv,33.312883,-86.925919
0,72050899999.csv,33.171837,-86.305539
0,72051699999.csv,42.711247,-110.94216399999999
0,72051724165.csv,41.823890000000006,-110.55694
0,72051800449.csv,41.39333,-110.40597
0,72051999999.csv,44.867160999999996,-108.793428
0,72052100475.csv,41.44352,-106.82751999999999
0,72052200443.csv,43.548359999999995,-109.69025
0,72052803064.csv,38.6975,-106.07
0,72052900429.csv,38.23875,-108.56326999999999
0,72053100158.csv,38.783,-108.06700000000001
0,72053200159.csv,38.533,-106.05
0,72053300160.csv,40.033,-105.21700000000001
0,72053400161.csv,40.016999999999996,-105.05
